id,area_type,availability,location,size,total_sqft,bath,balcony,price
3337,type_I,Ready To Move,Kasavanhalli,2 BHK,1349.0,2.0,2.0,78.0
3338,type_I,Ready To Move,OMBR Layout,2 BHK,1165.0,2.0,2.0,88.5
3339,type_I,Ready To Move,Sarjapur  Road,2 BHK,1255.0,2.0,1.0,92.0
3340,type_III,Ready To Move,Whitefield,4 Bedroom,4007.0,4.0,3.0,530.0
3341,type_I,18-Jul,Udayapur Village,3 BHK,1630.0,3.0,2.0,68.29
3342,type_I,Ready To Move,Padmanabhanagar,3 BHK,1250.0,2.0,2.0,70.0
3343,type_I,Ready To Move,Sarjapur  Road,3 BHK,1879.0,3.0,2.0,155.0
3344,type_II,Ready To Move,Hebbal,2 BHK,1333.0,2.0,1.0,104.0
3345,type_I,Ready To Move,Kogilu,2 BHK,1140.0,2.0,1.0,50.66
3346,type_I,Ready To Move,Kengeri,2 BHK,1155.0,2.0,2.0,40.6
3347,type_III,Ready To Move,Ramamurthy Nagar,4 Bedroom,2916.0,5.0,1.0,230.0
3348,type_I,Ready To Move,Jakkur,2 BHK,1290.0,2.0,1.0,85.0
3349,type_III,Ready To Move,Sarjapur  Road,4 Bedroom,5400.0,4.0,2.0,750.0
3350,type_I,Ready To Move,Jayanagar,2 BHK,1170.0,2.0,3.0,105.0
3351,type_I,Ready To Move,Marathahalli,2 BHK,1360.0,2.0,1.0,101.0
3352,type_I,Ready To Move,Kamakya Layout,4 BHK,2400.0,3.0,1.0,108.0
3353,type_I,Ready To Move,Ramagondanahalli,3 BHK,2257.0,4.0,2.0,157.0
3354,type_I,22-Jun,Hoodi,3 BHK,1655.0,3.0,2.0,131.0
3355,type_I,Ready To Move,Haralur Road,3 BHK,1464.0,3.0,2.0,56.0
3356,type_I,Ready To Move,Thanisandra,2 BHK,1146.0,2.0,1.0,38.0
3357,type_I,Ready To Move,Malleshwaram,1 BHK,480.0,1.0,1.0,60.0
3358,type_I,Ready To Move,Haralur Road,3 BHK,2475.0,4.0,,130.0
3359,type_I,Ready To Move,ITPL,3 BHK,1548.0,3.0,2.0,89.5
3360,type_I,Ready To Move,Green Glen Layout,3 BHK,1715.0,3.0,3.0,120.0
3361,type_I,Ready To Move,Kudlu Gate,3 BHK,1656.0,3.0,2.0,75.0
3362,type_I,Ready To Move,Yelahanka New Town,3 BHK,1426.0,2.0,2.0,61.5
3363,type_III,Ready To Move,Hoodi,8 Bedroom,1120.0,8.0,,150.0
3364,type_III,Ready To Move,Kadugodi,3 Bedroom,1875.0,2.0,1.0,110.0
3365,type_I,Ready To Move,Hebbal,3 BHK,2400.0,4.0,1.0,245.0
3366,type_I,Ready To Move,Kundalahalli,3 BHK,1920.0,3.0,2.0,150.0
3367,type_I,Ready To Move,Gubbalala,3 BHK,1650.0,3.0,2.0,71.0
3368,type_I,Ready To Move,Gopalkrishna Nagar,3 BHK,1570.0,2.0,2.0,95.0
3369,type_I,19-May,Thanisandra,3 BHK,2050.0,3.0,2.0,150.0
3370,type_I,Ready To Move,Mysore Road,2 BHK,1020.0,2.0,1.0,48.95
3371,type_I,Ready To Move,Stage-4 Bommanahalli,3 BHK,2300.0,2.0,,69.0
3372,type_III,Ready To Move,Banjara Layout,2 Bedroom,753.0,3.0,3.0,59.5
3373,type_II,Ready To Move,Sidedahalli,2 BHK,750.0,2.0,0.0,20.0
3374,type_III,18-May,Sarjapur  Road,3 Bedroom,1200.0,3.0,2.0,70.0
3375,type_I,Ready To Move,Rajaji Nagar,3 BHK,1640.0,3.0,3.0,230.0
3376,type_I,Ready To Move,8th Phase JP Nagar,4 BHK,1200.0,3.0,2.0,110.0
3377,type_I,Ready To Move,Kaggalipura,2 BHK,950.0,2.0,1.0,45.0
3378,type_III,Ready To Move,Banjara Layout,3 Bedroom,600.0,3.0,2.0,58.0
3379,type_I,Ready To Move,Thanisandra,1 BHK,662.0,1.0,0.0,38.0
3380,type_III,Ready To Move,9th Phase JP Nagar,7 Bedroom,820.0,7.0,3.0,140.0
3381,type_II,Ready To Move,Chandapura,2 BHK,740.0,1.0,1.0,22.0
3382,type_I,18-Jul,Haralur Road,3 BHK,1510.0,3.0,2.0,83.05
3383,type_III,Ready To Move,Manjunath Nagar,5 Bedroom,910.0,4.0,2.0,194.0
3384,type_II,Ready To Move,Banashankari,3 BHK,1300.0,2.0,2.0,55.0
3385,type_I,Ready To Move,Electronic City Phase II,2 BHK,1020.0,2.0,2.0,32.0
3386,type_I,Ready To Move,Panathur,2 BHK,1125.0,2.0,2.0,45.0
3387,type_II,Ready To Move,Indira Nagar,1 Bedroom,500.0,1.0,0.0,70.0
3388,type_III,Ready To Move,Banjara Layout,2 Bedroom,1200.0,2.0,2.0,70.0
3389,type_I,Ready To Move,BTM Layout,2 BHK,1150.0,2.0,2.0,63.0
3390,type_I,18-Apr,Kadugodi,3 BHK,1900.0,3.0,,108.0
3391,type_I,Ready To Move,Whitefield,3 BHK,1608.0,2.0,3.0,63.0
3392,type_I,Ready To Move,Electronic City,2 BHK,1128.0,2.0,1.0,64.0
3393,type_I,Ready To Move,Rajaji Nagar,4 BHK,3436.0,6.0,3.0,500.0
3394,type_I,Ready To Move,Thigalarapalya,3 BHK,1830.0,4.0,2.0,150.0
3395,type_I,Ready To Move,Hennur,2 BHK,1255.0,2.0,1.0,52.32
3396,type_I,Ready To Move,Whitefield,2 BHK,1140.0,2.0,2.0,50.0
3397,type_I,Ready To Move,VGP Layout,2 BHK,1176.0,2.0,2.0,44.0
3398,type_III,Ready To Move,Hosakerehalli,4 Bedroom,800.0,4.0,2.0,120.0
3399,type_II,Ready To Move,Koramangala,3 BHK,1745.0,3.0,3.0,98.0
3400,type_I,Ready To Move,Nagarbhavi,3 BHK,1523.0,2.0,2.0,53.4
3401,type_I,Ready To Move,Yeshwanthpur,3 BHK,1382.0,2.0,2.0,76.18
3402,type_I,Ready To Move,Akshaya Nagar,3 BHK,2061.0,3.0,1.0,200.0
3403,type_III,Ready To Move,TC Palaya,5 Bedroom,1400.0,5.0,1.0,97.0
3404,type_III,18-Feb, ittamadu,3 Bedroom,600.0,2.0,1.0,110.0
3405,type_II,Ready To Move,Bellandur,3 BHK,1785.0,3.0,2.0,120.0
3406,type_II,18-Dec,Huskur,2 BHK,1165.0,2.0,1.0,33.64
3407,type_III,Ready To Move,Chamrajpet,4 Bedroom,1660.4,4.0,2.0,211.0
3408,type_III,Ready To Move,Geddalahalli,5 Bedroom,1200.0,3.0,2.0,95.0
3409,type_I,19-Jul,Kannamangala,3 BHK,1536.0,3.0,1.0,89.0
3410,type_II,Ready To Move,Kanakpura Road,3 BHK,1737.0,3.0,3.0,85.0
3411,type_I,Ready To Move,Chandapura,2 BHK,1201.0,2.0,2.0,27.0
3412,type_I,Ready To Move,Kodihalli,3 BHK,2408.0,4.0,2.0,260.0
3413,type_I,Ready To Move,Raja Rajeshwari Nagar,3 BHK,1530.0,3.0,3.0,61.2
3414,type_I,Ready To Move,MCECHS  layout,3 BHK,1500.0,2.0,2.0,65.0
3415,type_II,Ready To Move,Bannerghatta Road,3 BHK,1400.0,3.0,,68.0
3416,type_I,19-Dec,Binny Pete,1 BHK,660.0,1.0,1.0,62.0
3417,type_II,Ready To Move,Naganathapura,1 Bedroom,1200.0,1.0,0.0,39.82
3418,type_I,Ready To Move,Electronic City,2 BHK,1296.0,2.0,2.0,65.0
3419,type_I,Ready To Move,Whitefield,2 BHK,1187.0,2.0,1.0,38.0
3420,type_II,Ready To Move,Subramanyapura,3 BHK,1260.0,2.0,2.0,76.0
3421,type_I,Ready To Move,HSR Layout,2 BHK,1289.0,2.0,,70.0
3422,type_I,Ready To Move,Somasundara Palya,3 BHK,1575.0,3.0,3.0,63.1
3423,type_I,20-Aug,Hebbal,3 BHK,1255.0,2.0,1.0,95.0
3424,type_I,Ready To Move,Rajaji Nagar,3 BHK,1640.0,3.0,2.0,262.0
3425,type_I,Ready To Move,Kudlu Gate,3 BHK,1532.0,3.0,2.0,83.0
3426,type_I,Ready To Move,R.T. Nagar,2 BHK,1200.0,2.0,3.0,45.0
3427,type_II,Ready To Move,Nagasandra,5 Bedroom,4050.0,5.0,2.0,140.0
3428,type_II,Ready To Move,Vinayak Nagar,3 BHK,1758.0,3.0,2.0,95.0
3429,type_II,Ready To Move,Malleshwaram,3 BHK,2200.0,3.0,2.0,275.0
3430,type_I,18-Aug,Chandapura,1 BHK,645.0,1.0,1.0,16.45
3431,type_I,21-Feb,Kanakpura Road,3 BHK,1868.0,3.0,2.0,113.0
3432,type_I,Ready To Move,Kaval Byrasandra,2 BHK,1125.0,2.0,1.0,41.5
3433,type_I,20-Dec,Old Madras Road,2 BHK,935.0,2.0,1.0,32.72
3434,type_II,Ready To Move,Hessarghatta,2 BHK,900.0,2.0,1.0,24.0
3435,type_I,Ready To Move,Marathahalli,4 BHK,4000.0,5.0,,212.0
3436,type_IV,Ready To Move,Doddabommasandra,8 Bedroom,3150.0,5.0,2.0,145.0
3437,type_II,Ready To Move,Kengeri,2 BHK,750.0,2.0,1.0,36.0
3438,type_I,Ready To Move,Jigani,3 BHK,1221.0,3.0,3.0,65.0
3439,type_II,Ready To Move,TC Palaya,4 Bedroom,2100.0,2.0,1.0,50.0
3440,type_III,Ready To Move,Ramamurthy Nagar,2 Bedroom,1006.0,2.0,1.0,57.0
3441,type_I,Ready To Move,Vittasandra,2 BHK,1246.0,2.0,1.0,67.5
3442,type_II,Ready To Move,CV Raman Nagar,2 BHK,1310.0,2.0,1.0,62.0
3443,type_III,Ready To Move,Ganesha Block,3 Bedroom,2500.0,2.0,1.0,300.0
3444,type_II,Ready To Move,Thanisandra,6 Bedroom,3500.0,5.0,0.0,160.0
3445,type_I,Ready To Move,Kalena Agrahara,3 BHK,1804.0,3.0,2.0,175.0
3446,type_III,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,1200.0,4.0,2.0,285.0
3447,type_I,Ready To Move,Bagalur,2 BHK,985.0,2.0,2.0,57.0
3448,type_I,18-Mar,Bhoganhalli,3 BHK,1670.0,3.0,1.0,99.0
3449,type_I,Ready To Move,Electronic City,2 BHK,550.0,1.0,1.0,15.0
3450,type_I,21-Dec,Kanakpura Road,2 BHK,700.0,2.0,1.0,35.07
3451,type_I,18-Apr,Peenya,2 BHK,966.0,2.0,1.0,49.0
3452,type_II,Ready To Move,Domlur,3 BHK,1695.0,3.0,2.0,125.0
3453,type_II,Ready To Move,Attibele,1 BHK,420.0,1.0,1.0,17.0
3454,type_III,Ready To Move,Kamakshipalya,9 Bedroom,1800.0,9.0,1.0,180.0
3455,type_I,Ready To Move,Hosur Road,3 BHK,1464.0,3.0,2.0,56.0
3456,type_I,Ready To Move,Ayappa Nagar,2 BHK,1190.0,2.0,1.0,48.0
3457,type_I,Ready To Move,Thigalarapalya,2 BHK,1418.0,2.0,2.0,105.0
3458,type_I,19-Jul,Kanakpura Road,2 BHK,1296.0,2.0,2.0,105.0
3459,type_II,Ready To Move,Bannerghatta Road,3 BHK,1465.0,2.0,1.0,45.87
3460,type_II,Ready To Move,7th Phase JP Nagar,3 BHK,1415.0,3.0,1.0,65.0
3461,type_III,Ready To Move,Kamakya Layout,2 Bedroom,1200.0,2.0,2.0,150.0
3462,type_I,Ready To Move,Lakshminarayana Pura,2 BHK,1175.0,2.0,2.0,75.0
3463,type_I,18-Jan,Yelahanka,1 BHK,602.0,2.0,1.0,30.0
3464,type_I,Ready To Move,Shivaji Nagar,2 BHK,1554.0,3.0,3.0,130.0
3465,type_III,Immediate Possession,Sarjapur  Road,,1800.0,,,28.785
3466,type_II,Ready To Move,Kodigehaali,3 BHK,1442.0,3.0,2.0,80.0
3467,type_I,Ready To Move,Bisuvanahalli,3 BHK,1075.0,2.0,1.0,36.0
3468,type_III,Ready To Move,Mahalakshmi Layout,4 Bedroom,1200.0,3.0,1.0,160.0
3469,type_II,Ready To Move,Hoodi,3 BHK,1400.0,3.0,2.0,74.0
3470,type_I,Ready To Move,Channasandra,2 BHK,1104.0,2.0,1.0,35.5
3471,type_II,Ready To Move,Electronics City Phase 1,2 BHK,940.0,2.0,2.0,49.0
3472,type_III,Ready To Move,Chandapura,6 Bedroom,1533.0,5.0,3.0,85.0
3473,type_I,Ready To Move,Puttanahalli,2 BHK,1076.0,2.0,2.0,52.0
3474,type_I,Ready To Move,Sarjapur  Road,2 BHK,1340.0,2.0,,75.0
3475,type_I,17-May,Electronics City Phase 1,2 BHK,940.0,2.0,1.0,44.0
3476,type_I,Ready To Move,Hebbal,3 BHK,1900.0,3.0,2.0,119.0
3477,type_I,Ready To Move,BTM 2nd Stage,2 BHK,1265.0,2.0,2.0,55.0
3478,type_I,Ready To Move,KAMAKIYA,3 BHK,1650.0,3.0,2.0,135.0
3479,type_II,Ready To Move,Chinnapanahalli,2 BHK,1020.0,2.0,2.0,40.0
3480,type_I,Ready To Move,Banashankari,1 BHK,2400.0,1.0,1.0,200.0
3481,type_III,Ready To Move,Ulsoor,3 Bedroom,450.0,3.0,1.0,70.0
3482,type_I,Ready To Move,Ambedkar Nagar,3 BHK,1852.0,3.0,2.0,130.0
3483,type_II,Ready To Move,Chennappa Layout,2 BHK,1080.0,2.0,2.0,44.8
3484,type_III,Ready To Move,"MEI layout, Bagalgunte",3 Bedroom,1200.0,2.0,0.0,90.0
3485,type_I,Ready To Move,Ramamurthy Nagar Extension,3 BHK,1540.0,3.0,2.0,65.0
3486,type_I,Ready To Move,Poorna Pragna Layout,2 BHK,1160.0,2.0,1.0,46.39
3487,type_I,Ready To Move,Lakshminarayana Pura,3 BHK,1695.0,3.0,2.0,150.0
3488,type_II,Ready To Move,Kodihalli,3 BHK,1620.0,3.0,2.0,130.0
3489,type_I,Ready To Move,Rammana Layout,3 BHK,2000.0,3.0,2.0,100.0
3490,type_II,Ready To Move,Hosa Road,3 BHK,1100.0,2.0,3.0,85.0
3491,type_I,Ready To Move,Uttarahalli,3 BHK,1490.0,2.0,2.0,59.6
3492,type_I,Ready To Move,Sarakki Nagar,3 BHK,2145.0,4.0,1.0,270.0
3493,type_I,Ready To Move,Old Airport Road,2 BHK,1050.0,2.0,2.0,50.0
3494,type_I,Ready To Move,Thanisandra,3 BHK,1801.0,3.0,2.0,115.0
3495,type_I,Ready To Move,Indira Nagar,2 BHK,1128.0,2.0,2.0,105.0
3496,type_I,Ready To Move,Shanti Nagar,2 BHK,1130.0,2.0,,74.0
3497,type_I,Ready To Move,Sarakki Nagar,3 BHK,2121.0,4.0,3.0,253.0
3498,type_I,Ready To Move,Rajaji Nagar,4 BHK,3526.0,4.0,,492.0
3499,type_III,Ready To Move,Ramamurthy Nagar,4 Bedroom,2200.0,4.0,2.0,130.0
3500,type_II,Ready To Move,Tindlu,2 BHK,1165.0,2.0,2.0,59.8
3501,type_I,Ready To Move,Atmananda Colony,2 BHK,1200.0,2.0,1.0,56.0
3502,type_III,Ready To Move,Seegehalli,3 Bedroom,1200.0,2.0,0.0,62.0
3503,type_I,Ready To Move,Whitefield,3 BHK,1850.0,3.0,2.0,150.0
3504,type_I,18-May,Electronic City Phase II,3 BHK,1400.0,2.0,2.0,40.45
3505,type_I,Ready To Move,Whitefield,2 BHK,1190.0,2.0,1.0,64.0
3506,type_I,Ready To Move,Raja Rajeshwari Nagar,3 BHK,1485.0,2.0,2.0,63.0
3507,type_I,18-Apr,Devanahalli,1 BHK,658.0,1.0,0.0,26.91
3508,type_I,18-Mar,Kammasandra,2 BHK,992.0,2.0,2.0,25.79
3509,type_I,Ready To Move,B Channasandra,2 BHK,1300.0,2.0,1.0,79.0
3510,type_I,Ready To Move,Rachenahalli,2 BHK,1200.0,2.0,2.0,50.0
3511,type_I,Ready To Move,AECS Layout,2 BHK,1028.0,2.0,1.0,42.0
3512,type_III,Ready To Move,Indira Nagar,4 Bedroom,2400.0,4.0,2.0,405.0
3513,type_I,Ready To Move,Tumkur Road,3 BHK,1240.0,2.0,1.0,84.0
3514,type_I,21-Jun,Vijayanagar,2 BHK,1046.0,2.0,0.0,49.06
3515,type_I,Ready To Move,Kammasandra,2 BHK,930.0,2.0,0.0,25.0
3516,type_I,Ready To Move,Yelahanka,3 BHK,1614.0,3.0,2.0,93.0
3517,type_I,Ready To Move,Vasantha Vallabha Nagar,3 BHK,1360.0,3.0,3.0,55.0
3518,type_I,19-Dec,Horamavu Agara,3 BHK,1623.0,3.0,1.0,89.0
3519,type_I,19-Mar,Hosa Road,2 BHK,1040.0,2.0,1.0,68.59
3520,type_III,Ready To Move,Margondanahalli,2 Bedroom,900.0,2.0,0.0,55.0
3521,type_I,Ready To Move,Indira Nagar,3 BHK,1700.0,3.0,2.0,150.0
3522,type_I,18-Feb,EPIP Zone,2 BHK,1330.0,2.0,1.0,93.36
3523,type_III,17-Aug,Nagadevanahalli,4 Bedroom,1050.0,3.0,3.0,85.0
3524,type_I,Ready To Move,Ardendale,3 BHK,1723.0,3.0,2.0,95.0
3525,type_III,Ready To Move,Whitefield,4 Bedroom,2403.0,5.0,,360.0
3526,type_II,Ready To Move,Cox Town,2 BHK,1280.0,2.0,1.0,120.0
3527,type_III,Ready To Move,Kodigehalli,4 Bedroom,1320.0,4.0,3.0,249.0
3528,type_I,18-Jul,Devanahalli,3 BHK,1290.0,2.0,1.0,62.0
3529,type_I,18-Apr,Kudlu Gate,2 BHK,940.0,2.0,1.0,69.57
3530,type_III,Ready To Move,Vaishnavi Layout,4 Bedroom,4830.0,5.0,1.0,390.0
3531,type_II,Ready To Move,KR Puram,2 BHK,1115.0,2.0,2.0,33.45
3532,type_I,18-Aug,Magadi Road,3 BHK,1052.0,2.0,1.0,60.0
3533,type_III,Ready To Move,Marathahalli,7 Bedroom,1550.0,7.0,3.0,160.0
3534,type_II,Ready To Move,4th Block Koramangala,4 Bedroom,2400.0,5.0,3.0,180.0
3535,type_I,17-Jun,Electronic City,3 BHK,1644.0,3.0,2.0,92.59
3536,type_I,Ready To Move,Jigani,3 BHK,1221.0,3.0,3.0,70.0
3537,type_I,18-May,Kannamangala,2 BHK,1235.0,2.0,2.0,43.63
3538,type_I,Ready To Move,Kereguddadahalli,2 BHK,1015.0,2.0,1.0,35.0
3539,type_I,Ready To Move,Amruthahalli,2 BHK,1340.0,2.0,1.0,75.0
3540,type_III,Ready To Move,5th Phase JP Nagar,9 Bedroom,1260.0,11.0,,290.0
3541,type_I,Ready To Move,Sarjapur  Road,2 BHK,1320.0,2.0,2.0,115.0
3542,type_I,Ready To Move,Lingadheeranahalli,3 BHK,1506.0,3.0,1.0,95.0
3543,type_I,18-May,Kothnoor Dinne,2 BHK,1100.0,2.0,2.0,38.0
3544,type_I,Ready To Move,Kundalahalli,2 BHK,1047.0,2.0,1.0,82.62
3545,type_I,Ready To Move,Thanisandra,2 BHK,1226.0,2.0,1.0,65.59
3546,type_I,Ready To Move,Sarjapur,2 BHK,913.0,2.0,1.0,36.0
3547,type_III,Ready To Move,5th Phase JP Nagar,4 Bedroom,1000.0,4.0,2.0,130.0
3548,type_I,Ready To Move,Rajarajeshwari nagar,3 BHK,2000.0,3.0,2.0,85.0
3549,type_I,18-Dec,Kengeri,2 BHK,750.0,2.0,2.0,22.0
3550,type_I,Ready To Move,Ramanjaneyanagar,2 BHK,1040.0,2.0,2.0,36.4
3551,type_II,Ready To Move,Bommasandra,3 BHK,1447.0,3.0,2.0,80.0
3552,type_III,Ready To Move,Kannamangala,4 Bedroom,2400.0,4.0,1.0,130.0
3553,type_III,Ready To Move,Udaya Nagar,2 Bedroom,1000.0,1.0,1.0,75.0
3554,type_I,20-Dec,Old Madras Road,3 BHK,1350.0,3.0,1.0,47.25
3555,type_I,Ready To Move,BTM Layout,2 BHK,1020.0,2.0,1.0,46.5
3556,type_I,Ready To Move,Kengeri,2 BHK,1000.0,2.0,2.0,34.0
3557,type_II,Ready To Move,Ramagondanahalli,4 BHK,2800.0,4.0,3.0,155.0
3558,type_I,20-Dec,Jakkur,2 BHK,1100.0,2.0,1.0,53.35
3559,type_I,Ready To Move,Kalyan nagar,2 BHK,1080.0,2.0,2.0,73.0
3560,type_I,18-Apr,Sarjapur  Road,3 BHK,1157.0,2.0,1.0,57.84
3561,type_I,Ready To Move,Prestige Sunrise,1 BHK,700.0,1.0,1.0,41.0
3562,type_I,Ready To Move,Chandapura,3 BHK,1323.0,2.0,1.0,42.0
3563,type_I,Ready To Move,Raja Rajeshwari Nagar,2 BHK,1255.0,2.0,2.0,42.54
3564,type_I,Ready To Move,Malleshwaram,2 BHK,1410.0,2.0,3.0,125.0
3565,type_I,Ready To Move,Marathahalli,3 BHK,1650.0,3.0,2.0,85.0
3566,type_I,Ready To Move,Benson Town,4 BHK,1400.0,3.0,2.0,91.15
3567,type_I,19-Jan,Rajaji Nagar,4 BHK,6500.0,5.0,2.0,1400.0
3568,type_II,Ready To Move,Hosur Road,5 Bedroom,3300.0,5.0,2.0,240.0
3569,type_I,Ready To Move,Chelekare,6 BHK,2400.0,6.0,,98.0
3570,type_I,Ready To Move,HSR Layout,2 BHK,1203.0,2.0,2.0,60.0
3571,type_I,Ready To Move,Nehru Nagar,4 BHK,2342.0,3.0,2.0,115.0
3572,type_I,18-Aug,Rajaji Nagar,3 BHK,1615.0,3.0,1.0,175.0
3573,type_II,Ready To Move,7th Phase JP Nagar,3 BHK,1075.0,2.0,1.0,57.0
3574,type_III,Ready To Move,1st Phase JP Nagar,8 Bedroom,1200.0,7.0,2.0,240.0
3575,type_II,Ready To Move,Kengeri Satellite Town,2 BHK,1030.0,2.0,2.0,50.0
3576,type_I,Ready To Move,Banashankari,2 BHK,1020.0,2.0,1.0,42.83
3577,type_I,19-Mar,Hosa Road,1 BHK,625.0,1.0,1.0,43.68
3578,type_I,Ready To Move,Vittasandra,2 BHK,1238.0,2.0,1.0,67.0
3579,type_I,Ready To Move,Narayana Nagar 1st Block,3 BHK,1471.0,2.0,3.0,75.0
3580,type_I,Ready To Move,Harlur,2 BHK,1508.0,2.0,1.0,77.0
3581,type_II,Ready To Move,Brookefield,2 BHK,1225.0,2.0,2.0,72.0
3582,type_I,Ready To Move,Thanisandra,3 BHK,1825.0,3.0,2.0,100.0
3583,type_III,Ready To Move,Vijayanagar,8 Bedroom,1470.0,6.0,2.0,300.0
3584,type_I,Ready To Move,Ulsoor,3 BHK,2135.0,3.0,2.0,170.0
3585,type_I,Ready To Move,5th Phase JP Nagar,3 BHK,1350.0,2.0,1.0,75.0
3586,type_I,20-Aug,Sarjapur  Road,2 BHK,1145.0,2.0,1.0,62.0
3587,type_I,Ready To Move,Electronic City,1 BHK,435.0,1.0,1.0,21.0
3588,type_I,17-Nov,Hebbal,3 BHK,3500.0,3.0,3.0,395.0
3589,type_II,Ready To Move,Akshaya Nagar,2 BHK,1000.0,2.0,1.0,38.0
3590,type_I,19-Jun,Kodigehalli,1 BHK,655.0,1.0,1.0,53.0
3591,type_I,Ready To Move,Banashankari,3 BHK,1650.0,3.0,2.0,101.0
3592,type_I,Ready To Move,Sarjapur  Road,2 BHK,1229.0,2.0,2.0,70.0
3593,type_I,Ready To Move,Hegde Nagar,3 BHK,1570.0,3.0,1.0,105.0
3594,type_I,Ready To Move,Yelahanka,3 BHK,1430.0,3.0,1.0,61.0
3595,type_I,17-Sep,Attibele,2 BHK,900.0,1.0,1.0,25.0
3596,type_I,Ready To Move,Whitefield,3 BHK,1840.0,3.0,2.0,140.0
3597,type_I,Ready To Move,Yelahanka,3 BHK,1590.0,3.0,1.0,54.0
3598,type_II,Ready To Move,Sompura,2 BHK,1126.0,2.0,2.0,39.0
3599,type_I,Ready To Move,Dasarahalli,2 BHK,1160.0,2.0,2.0,49.0
3600,type_III,Ready To Move,Harappanahalli,4 Bedroom,4560.0,5.0,,430.0
3601,type_II,Ready To Move,Venkatapura,4 BHK,3080.0,2.0,1.0,285.0
3602,type_I,18-Aug,Haralur Road,2 BHK,1225.0,2.0,1.0,67.38
3603,type_I,Ready To Move,Sahakara Nagar,3 BHK,1100.0,2.0,2.0,75.0
3604,type_III,Ready To Move,Munnekollal,10 Bedroom,1200.0,7.0,,240.0
3605,type_I,Ready To Move,Seetharampalya,3 BHK,1515.0,3.0,3.0,88.0
3606,type_I,Ready To Move,Chikkalasandra,2 BHK,1290.0,2.0,2.0,72.0
3607,type_II,Ready To Move,Sarjapur,2 BHK,1020.0,2.0,2.0,35.0
3608,type_I,20-Dec,Varthur,3 BHK,1615.0,3.0,2.0,69.43
3609,type_I,Ready To Move,Bharathi Nagar,2 BHK,1328.0,2.0,2.0,69.0
3610,type_I,Ready To Move,Sarjapur  Road,2 BHK,1034.0,2.0,1.0,38.0
3611,type_II,Ready To Move,Singasandra,1 Bedroom,600.0,1.0,0.0,45.0
3612,type_I,Ready To Move,Sarjapur  Road,3 BHK,2100.0,3.0,1.0,135.0
3613,type_III,Ready To Move,9th Block Jayanagar,4 Bedroom,1440.0,4.0,1.0,240.0
3614,type_I,Ready To Move,Electronic City,2 BHK,919.0,2.0,2.0,34.0
3615,type_I,Ready To Move,Hennur Road,4 BHK,2502.0,4.0,2.0,180.0
3616,type_I,Ready To Move,Immadihalli,2 BHK,1135.0,2.0,2.0,68.0
3617,type_I,Ready To Move,Chikka Banaswadi,2 BHK,1093.0,2.0,2.0,65.0
3618,type_III,Ready To Move,R.T. Nagar,3 Bedroom,2400.0,3.0,0.0,348.0
3619,type_III,Ready To Move,Whitefield,4 Bedroom,1575.0,4.0,3.0,250.0
3620,type_I,Ready To Move,Nagasandra,3 BHK,1470.0,2.0,2.0,110.0
3621,type_II,Ready To Move,Chikkabanavar,4 Bedroom,1500.0,4.0,1.0,105.0
3622,type_III,Ready To Move,Sidedahalli,2 Bedroom,1200.0,1.0,0.0,50.0
3623,type_III,Immediate Possession,Kasavanhalli,,5000.0,,,400.0
3624,type_I,18-Jul,Haralur Road,3 BHK,1875.0,3.0,3.0,110.0
3625,type_I,Ready To Move,Begur Road,2 BHK,1160.0,2.0,2.0,42.0
3626,type_II,Ready To Move,Kaggadasapura,3 BHK,1470.0,2.0,2.0,75.0
3627,type_I,Ready To Move,Bhoganhalli,3 BHK,1707.0,3.0,2.0,115.0
3628,type_II,Ready To Move,Sarjapur  Road,2 BHK,1120.0,2.0,2.0,50.0
3629,type_II,18-Apr,Whitefield,4 BHK,3200.0,4.0,3.0,224.0
3630,type_I,20-Dec,Akshayanagara East,2 BHK,1210.0,2.0,1.0,76.0
3631,type_III,20-Jul,Kanakpura Road,4 Bedroom,3170.0,4.0,3.0,250.0
3632,type_I,16-Jul,Victoria Layout,2 BHK,1300.0,2.0,1.0,129.0
3633,type_II,Ready To Move,Kengeri,3 BHK,1230.0,2.0,2.0,52.0
3634,type_I,Ready To Move,Sathya Sai Layout,4 BHK,4104.0,4.0,3.0,360.0
3635,type_II,Ready To Move,Whitefield,5 Bedroom,3453.0,4.0,0.0,231.0
3636,type_II,Ready To Move,Padmanabhanagar,2 BHK,1020.0,2.0,2.0,63.0
3637,type_I,Ready To Move,Tumkur Road,2 BHK,1098.0,2.0,1.0,72.0
3638,type_I,Ready To Move,AMS Layout,1 BHK,1000.0,1.0,1.0,19.0
3639,type_I,Ready To Move,Kengeri,2 BHK,1192.0,2.0,2.0,53.5
3640,type_I,Ready To Move,Hosahalli Extension,3 BHK,2000.0,3.0,2.0,120.0
3641,type_I,18-Dec,Iblur Village,3 BHK,2000.0,4.0,2.0,138.0
3642,type_I,Ready To Move,Hosakerehalli,3 BHK,2480.0,4.0,1.0,260.0
3643,type_I,Ready To Move,Hormavu,2 BHK,1143.0,2.0,1.0,53.0
3644,type_I,Ready To Move,Whitefield,2 BHK,1155.0,2.0,1.0,39.0
3645,type_I,Ready To Move,Electronic City,3 BHK,1800.0,3.0,2.0,95.0
